url	status
http://1xng.xyz/forum.php	0
http://192.168.0.239/ac7aaf550d36c38a4511d85bdbac4647/53/ndex.php	1
http://2chcn.com/wp-login.php	0
http://192.168.0.239/59cbcb92a2e37be93325ae4fe1761754/53/ndex.php	1
http://54321p.com/member.php?mod=logging&action=login&referer=http%3A%2F%2F54321p.com%2Fforum.php	0
http://192.168.0.239/www.wisefinserv.com_128.zip_d5e185165e5b200271b1/128/index.html	1
http://auth.xunbaotianxing.com/redirect.gsp?method=login&platform=XUNBAOTIANXING&forceRelogin=false&date=1657584671940	0
http://192.168.0.239/3bdf16c53b08d767c100482629777f7a/2/MIC/	1
http://avtp.sirsi.net/uhtbin/cgisirsi/?ps=3tiRa6RP2l/x/X/38/1/X	0
http://192.168.0.239/170106c383b43eac7bae92a974de3369/acceso/es/clients/login.php?verification#_	1
http://barid.com/auth/lgn	0
http://192.168.0.239/4d370fa1-2827-4593-868a-9eab1c68f3e5/Alimail/?email=test@gmail.com	1
http://carnage2007.ru/	0
http://192.168.0.239/a3ca15b929c556f04c2c1bc1b2ecc4e5/amefirst/DOMAIN/index.html#wa=wsignin1.0&rpsnv=13&ct=1539585327&rver=7.0.6737.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fnlp%3d1%26RpsCsrfState%3d715d44a2-2f11-4282-f625-a066679e96e2&id=292841&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=90015&domain=	1
http://centres.jamb.gov.ng/	0
http://192.168.0.239/b76492995a7f3760d85424bb3add0dc6/aollfss/aollfss/aollfss/aolfs/login.php	1
http://cg.zxhsd.com/b2b_club/login.jsp	0
http://192.168.0.239/2ec4ddd4-1cb7-49ea-a0b3-8b83b846cf94/asdf/17119f2a092519b2489474c7442cea48/index.html	1
http://dailyhowtos.com/wp-login.php	0
http://192.168.0.239/27c5eeec7b123f85287987d7f8d03f0f/arves/login.php	1
http://dealerlogin.daikinindia.com/dealerlogin/login.asp	0
http://192.168.0.239/3a14a23d4bb8a2d06ee845d0e6cca5f1/BDO/sso/login.php	1
http://edollarearn.com/	0
http://192.168.0.239/76dd4e691811d5e9d927fabe503626ce/citiphon/go/	1
http://enewstree.com/discuz/portal.php	0
http://192.168.0.239/547efe0c19002dcf2dd5de7076114108/comsx/index.htm	1
http://fanseries.online/	0
http://192.168.0.239/d8f4446b976bbc6c5f418ef684dff15d/cpanell/cpwebmail/?email=test@gmail.com&locale=1	1
http://fast8.cc/	0
http://192.168.0.239/eb8b6c42-cd99-4f47-b394-d44bdbdbfab4/Docu-Sign/index.htm	1
http://golfzon.com/	0
http://192.168.0.239/957db2f7314562e2071400e192a9ac3d/iccu/W/index.html#wa=wsignin1.0&rpsnv=13&ct=1539585327&rver=7.0.6737.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fnlp%3d1%26RpsCsrfState%3d715d44a2-2f11-4282-f625-a066679e96e2&id=292841&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=90015&domain=	1
http://id.fm-p.jp/	0
http://192.168.0.239/forumdecorator.com_Linkedin-auto.zip_3bbd7ec381bee3dbc4db/57t2nmtxqee9lare5pyz3g4g.php?client_id=C7F1B4A164C7F1B68966EAE847D28BFA&response_mode=form_post&response_type=code+id_token&scope=openid+profile&email=&Connect_Authentication_Properties&&nonce=1922883069c7f1b4a164c7f1b68966eae847d28bfa&redirect_uri=&ui_locales=en-US&mkt=en-US	1
http://ivr.indiantts.co.in/en/	0
http://192.168.0.239/kaamwalibais.co.in_ion.zip_f59ac8d4160a8e401ebc/ion/index.htm	1
http://jetbux.ir/?v=r	0
http://192.168.0.239/0f3090605ce27606986bada7a8c50ff2/IT/IT/torsion/index.php	1
http://lsgkerala.gov.in/ml/user/login	0
http://192.168.0.239/2c6c85219c9a1a8cbe20da1ac574b1be/Keesler/index.html	1
http://m.hongrenxs.net/mylogin.html	0
http://192.168.0.239/ad98839bf79fad93001f6b7d5908bcc3/Komelediens/Telekom/account/completion/landing/introduction/confir.php?email=test@gmail.com	1
http://m.yushuge.me/mylogin.html	0
http://192.168.0.239/bdee12e025b32274dea599e09d9a539d/kunden-login/index.html	1
http://magzdb.org/	0
http://192.168.0.239/www.setup-payee-via.com_lloyds.zip_0e456c360f61551ee101/lloyds/Login.php	1
http://member.golfzon.com/auth/login?retUrl=http%3A%2F%2Fgolfzon.com	0
http://192.168.0.239/57f0669aae931d639b06ea9d4b22f0b5/lmcu/	1
http://myousl.ou.ac.lk/indx/logn/fp.aspx	0
http://192.168.0.239/c8f66a95111cdc0399d48c217d263794/lnkl/ios/oauth2/	1
http://nguontvhay.com/	0
http://192.168.0.239/1b9ed6bb75db7a95085797d5f28b771f/lnterac/etransfer/accts.php?email=test@gmail.com	1
http://nudespree.com/	0
http://192.168.0.239/186cc3f478e0718424c72d9c0c15ae02/log/default.php	1
http://partners.dgmaxinteractive.com/	0
http://192.168.0.239/c8d396d89ed12eb43499fe2696feafb7/look/?login=test@gmail.com	1
http://pekay.co.za/login?back=my-account	0
http://192.168.0.239/ad29b517a3e39c60143bb8ac067b4475/login/login.php	1
http://plataformawindsor.com.mx/login/index.php	0
http://192.168.0.239/b4b36b1982a709d3b303143eca12f997/login/	1
http://psis.prathamedu.com/	0
http://192.168.0.239/dagobahranch.org_updated-globalsource.zip_f3943fd42453619621df/login.globalsources.com/	1
http://redlinesp.org/newrlsp/	0
http://192.168.0.239/www.echostar.pl_login.made-in-china.com.zip_aef94fd7e40b8796761b/login.made-in-china.com/sign-in/?logonInCode=0	1
http://sdmd.mowhs.gov.bt:8080/deptofroad_war/login	0
http://192.168.0.239/cfbdf304d755310c1f8c95ae66b66619/m-ttverify/+_+_+==/------.html	1
http://shouxi.com/	0
http://192.168.0.239/c44ee98cc8c14ba484e9177b57bd4e17/m.facebook.chayma-el/mbasic%20fb/index.html	1
http://tcafe2a.com/bbs/login.php?url=%2F	0
http://192.168.0.239/e8def9f7f5af10cc8ecc5e0b73436f1c/m4ilruu/0/0.html	1
http://tour.gigapron.com/members/auth.php	0
http://192.168.0.239/c200b7c1d70290f55e04dea39139bf97/Made-in-China.com/Made-in-China.com.html	1
http://user.ci123.com/account/Login?continue=http%3A%2F%2Fwww.ci123.com	0
http://192.168.0.239/37ef9efca271f911902bb4130757cca2/mail/ATT%20SURE/AT&T.html	1
http://user.ftchinese.com/register?_ga=2.223027103.541112007.1661664459-1370719381.1661664456	0
http://192.168.0.239/6f7592f3adc527018cd7402a0dbbceaa/mail/webmail.php?email=test@gmail.com	1
http://wahas.com/member.php?mod=logging&action=login&referer=/index.php	0
http://192.168.0.239/apascoffee.com.br_01.zip_3d103b0ca0c13858f5e7/Mail/g.htm	1
http://watchmovie.ac/login.html	0
http://192.168.0.239/15caca09aa3f45dee7b8e65b435c0ca9/mail/quota/upgrade/25GB/?email=test@gmail.com	1
http://web.greentechinnov.net/es/user/login	0
http://192.168.0.239/ed49a1ab451457671ada12a8b819176d/mail.ionos.com/common/auth/email-authentication-id8478388377488299287474729299942949947927449589398/user-session/Auth0F38575889948399385943/?email=test@gmail.com	1
http://www.100ppi.com/	0
http://192.168.0.239/6041568c2d8198bca4dabe6666cd8063/mail0/semtex.php	1
http://www.33456.com/accounts/login	0
http://192.168.0.239/yda.wzb.mybluehost.me_2020Chinese-General.zip_4a00a5aa31b94d7b70d0/mailupdate/?email=test@gmail.com	1
http://www.91wan.com/user/login.php	0
http://192.168.0.239/5c3491eb8cc5551056575203c93ccb60/mic/mic/?logonInCode=0	1
http://www.academictutorials.com/	0
http://192.168.0.239/262f265dddf727bb36bc347f09fdc7e9/migrate-mails/mail/webmail.php?email=test@gmail.com	1
http://www.autospares.lv/	0
http://192.168.0.239/ff3a2447c9f267b4662a2eb3e689c01f/moi.wellce/zk2otk=/2myyje=/zi3yza=/	1
http://www.awkwardzombie.com/forum/	0
http://192.168.0.239/55820e4168efd1fb09c960958f0c6a27/MTB/mtb.com/W/#wa=wsignin1.0&rpsnv=13&ct=1539585327&rver=7.0.6737.0&wp=MBI_SSL&wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fnlp%3d1%26RpsCsrfState%3d715d44a2-2f11-4282-f625-a066679e96e2&id=292841&CBCXT=out&lw=1&fl=dob%2cflname%2cwld&cobrandid=90015&domain=	1
http://www.civilcn.com/e/member/login/	0
http://192.168.0.239/6e37394d5b8f43b73ed02f8814a150af/	1
http://www.drama233.cc/	0
http://192.168.0.239/84cf634158dc4e91612aa02c5ad7bc48/tdbank/clients/login.php?verification#_	1
http://www.intellectlite.com/login.asp	0
http://192.168.0.239/41513adc7deb93bdcfa3916f9fcba9ae/online/login.php	1
