url	status
http://www.chelseapiers.com/fh/drop-in/batting-cages/	0
https://gtecham.com/wp-admin/includes/daum/Daum/Daum.php	1
https://www.arrt.org/docs/default-source/discipline-documents/computed-tomography/ct-clinical-experience.pdf?sfvrsn=14	0
http://chakayblue.my.id/	1
https://www.spartoo.sk	0
http://petrogulf.com.kw/wp-admin/sharefile/Adobe/Adobe/pdf-cloud-sharing	1
http://unscr.com/en/resolutions/1441	0
http://djchico.com/css_filles/Yahoo/home/index2.php	1
https://www.mindtools.com/pages/article/passive-aggressive-people.htm	0
https://dwnlds.co/21d4b6b	1
http://www.learnersdictionary.com/definition/dynasty	0
http://tabloupersonalizat.ro/admin/secure/TmpFNU1qUXdOVFUyT0RRPQ==/	1
https://a842612964.tumblr.com/#_=_	0
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72fj2b2vi&amp;lt;265	1
https://gamebebe.blogspot.com/	0
http://electronicavalencia.com.ar/dfbtwvw/excilefiless/excilefiless/index.php	1
https://www.kollimenoswood.gr/	0
http://113.125.21.66/users/sign_in	1
https://www.w3schools.com/jsreF/jsref_obj_date.asp	0
http://www.ezblox.site/free/jennifer111/helpdesk	1
http://www.wisegeek.org/how-do-laser-printers-work.htm	0
https://drive.google.com/file/d/1oawcXqXcUg5l7Vjkr2gIJw7bgNcC-Q-2/view?usp=drive_open	1
http://wikivisually.com/wiki/Internet_radio_device	0
http://scqijie.com/wp-content/themes/chigue/immowelt.de-sign-in	1
https://www.acronymfinder.com/Transaction-Account-Guarantee-Program-(US-FDIC)-(TAGP).html	0
http://pranfoods.asia/delleller	1
https://www.cephastanesi.org/	0
https://s.id/njJ6Q	1
https://mic.com/articles/171764/nintendo-switch-restock-game-stop-stock-update-how-to-guarantee-your-purchase	0
http://www.diadosnamorados-american.com/produto/review.php	1
http://www.horoscopeswithin.com/pdf/lunar_return.pdf	0
https://20200724083533-dot-s2pe7ed9y.rj.r.appspot.com/office/index.php	1
http://www.webopedia.com/quick_ref/portnumbers.asp	0
http://latinasonline09.webcindario.com/app/facebook.com/?lang=de	1
https://www.tumblr.com/safe-mode?url=https%3A%2F%2Ftalkinghere.tumblr.com%2F	0
http://accofestival.co.il/libs/googledocs/index.php	1
http://www.clipartpal.com/clipart_pd/computer/computer/computermouse1.html	0
https://xmley.codesandbox.io/index2.html	1
http://www8.hp.com/us/en/thin-clients/index.html	0
https://betasuslink1.blogspot.com/	1
http://en.academic.ru/dic.nsf/enwiki/3585	0
http://www.qualitycounterfeits.com/tmp	1
http://researchbank.rmit.edu.au/view/rmit:3755	0
https://docs.google.com/forms/d/e/1FAIpQLSd8PwJ0urcuN-J-97ONvbNKgTGoDxjmFI-Xl8bcjptdhTZUUA/viewform?usp=send_form	1
http://www.techradar.com/news/networking/routers-storage/best-router-9-top-wireless-routers-on-test-1090523	0
http://intims.com.ua/wp-content/plugins/ubh/Boffa/onlinebanofamerica/login.php	1
http://gs8.hk	0
http://cecmultiservice.it/blog/profile/	1
http://excel.bigresource.com/Mining-Text-Fields-Y7FskBrx.html	0
http://https.mercadolivre.com.ttcysuttlart1999.aylandirow.tmf.org.ru/	1
http://www.bridgeguys.com/conventions	0
https://docs.google.com/forms/d/e/1FAIpQLSe0H5Q3v0zw136co7xLVdnPCHJewwbrttlNlXtzwnEMctdrIw/viewform?usp=send_form	1
https://www.onlinejankari.net/no-account-mapped-username-sbi/	0
http://starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30/?sec=KnelsPatrick	1
https://www.phoenix.org.uk/	0
http://wine.iwebsite.com.au/Verify%20Download/	1
http://www.eric-yanao.ru/	0
http://rakuten.co.jp.z73sx3kfvu12ol97jastd32ksdyu2mu2ds.ga/	1
http://thejsguy.com/2016/07/30/javascript-for-loop-vs-array-foreach.html	0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5522ac41e9f222d/?cmd=_update&dispatch=5522ac41e9f222d65&locale=_US	1
http://sentence.yourdictionary.com/lan	0
http://assurance-amlfrance.com/id/amelipro/ifram1.html	1
http://magic.wizards.com/en/content/commander-format	0
https://mcdonalds.prepaidaccess.com/consumer	1
http://www.azlyrics.com/l/linkinpark.html	0
http://www.yovcxm.com/chase/Chase/4f70fba6e346cbca45c693663e59dda0/	1
http://www.valcom.com/techsupport/config-docs/Valcom_SIP_Connections.pdf	0
https://binanceofficialdex.com/	1
http://www.express.co.uk/entertainment/gaming/775043/Nintendo-Switch-sales-Gamestop-Sony-PS4-Microsoft-Xbox-One	0
https://langsjoelab-my.sharepoint.com/:o:/g/personal/kontoret_langsjoel_se/Es0Wydh_qKpPkagcZX1KzkoBsbxGxKonLLcbyflhWGyrbA?e=wVUUr6	1
https://www.geldrugzak.nl/	0
http://betcupgirisadresimiz.blogspot.com	1
https://ru.pinterest.com/graphicsfairy/	0
https://documentos.sfo2.digitaloceanspaces.com/ordem.html	1
http://www.arcanelegendsgame.com/	0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/032245547928d73?cmd=_update&dispatch=032245547928d73cc&locale=_us	1
http://rgzbgroup.hk	0
https://envicom.nl/wp-includes/images/noos/ned/NedbankMoney.htm	1
https://www.againstmalaria.com/default.aspx	0
http://user7770001255.el.r.appspot.com/ver.html	1
http://www.ladyada.net/library/openhardware/license.html	0
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/6894a19730d3377?cmd=_update&dispatch=6894a19730d3377f8&locale=_	1
http://www.iconarchive.com/tag/mouse	0
http://research-db-a2.wsodqa.com/research/register	1
https://www.servicemax.com/cp/software-as-a-service-providers	0
http://bdoonline-verifylogin.webstarterz.com/security/verify/login.php	1
https://www.easydriver.ch/shop/	0
http://www.thescrapescape.com/cccxxxxxxxxxc/doc/doc/processing.html	1
https://www.uklonghaul.com/	0
http://accofestival.co.il/libs/googledocs/	1
http://www.schrockguide.net/	0
http://bajer.info.pl/plugins/authentication/help/customer_center/customer-IDPP00C144/myaccount/signin/	1
https://www.computerhope.com/issues/ch000423.htm	0
https://pnpboxes.com/att=termination=request/cancel=verify=att/att-net/start/olam/	1
https://www.unive.nl/	0
http://174.138.36.47/banks/ATB/confirm.html	1
http://thejsguy.com/2016/07/30/javascript-for-loop-vs-array-foreach.html	0
https://pa.bladeofgras.com/mp/english%20newchn/newchn/index.php	1
https://www.richmond.edu/	0
http://nortiainteriors.com.au/wp-content/plugins/fresco-master/js/61cdb4adfa677f735fd0e0e40c12abd2/way.php	1
